province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,affected,theme,disaggregation,variable,value
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,total,age_group_70_74,97
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,male,age_group_70_74,50
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,female,age_group_70_74,47
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,total,age_group_75_79,75
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,male,age_group_75_79,40
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,female,age_group_75_79,35
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,total,age_group_80_84,48
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,male,age_group_80_84,22
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,female,age_group_80_84,26
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,total,age_group_85_89,14
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,male,age_group_85_89,7
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,female,age_group_85_89,7
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,total,age_group_90_94,6
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,male,age_group_90_94,1
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,female,age_group_90_94,5
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,total,age_group_95plus,1
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,male,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,1,NA,population projections 2026,female,age_group_95plus,1
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,population_total,2524
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,population_overall_male,1163
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,population_overall_female,1361
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_0_4,236
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_0_4,123
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_0_4,113
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_5_9,208
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_5_9,107
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_5_9,101
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_10_14,213
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_10_14,111
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_10_14,102
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_15_19,187
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_15_19,91
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_15_19,96
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_20_24,174
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_20_24,71
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_20_24,103
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_25_29,141
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_25_29,51
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_25_29,90
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_30_34,168
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_30_34,57
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_30_34,111
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_35_39,163
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_35_39,65
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_35_39,98
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_40_44,169
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_40_44,64
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_40_44,105
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_45_49,172
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_45_49,80
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_45_49,92
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_50_54,139
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_50_54,71
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_50_54,68
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_55_59,152
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_55_59,82
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_55_59,70
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_60_64,117
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_60_64,58
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_60_64,59
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_65_69,107
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_65_69,48
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_65_69,59
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_70_74,82
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_70_74,42
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_70_74,40
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_75_79,50
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_75_79,22
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_75_79,28
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_80_84,26
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_80_84,11
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_80_84,15
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_85_89,11
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_85_89,5
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_85_89,6
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_90_94,9
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_90_94,4
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_90_94,5
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,total,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,male,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,2,NA,population projections 2026,female,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,population_total,2839
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,population_overall_male,1333
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,population_overall_female,1506
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_0_4,258
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_0_4,134
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_0_4,124
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_5_9,240
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_5_9,123
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_5_9,117
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_10_14,224
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_10_14,110
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_10_14,114
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_15_19,185
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_15_19,80
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_15_19,105
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_20_24,181
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_20_24,79
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_20_24,102
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_25_29,181
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_25_29,69
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_25_29,112
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_30_34,196
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_30_34,81
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_30_34,115
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_35_39,171
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_35_39,74
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_35_39,97
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_40_44,173
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_40_44,71
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_40_44,102
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_45_49,161
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_45_49,79
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_45_49,82
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_50_54,163
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_50_54,75
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_50_54,88
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_55_59,169
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_55_59,89
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_55_59,80
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_60_64,153
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_60_64,79
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_60_64,74
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_65_69,152
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_65_69,62
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_65_69,90
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_70_74,111
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_70_74,61
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_70_74,50
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_75_79,66
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_75_79,33
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_75_79,33
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_80_84,32
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_80_84,21
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_80_84,11
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_85_89,17
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_85_89,10
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_85_89,7
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_90_94,6
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_90_94,3
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_90_94,3
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,total,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,male,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,3,NA,population projections 2026,female,age_group_95plus,0
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,population_total,1576
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,population_overall_male,731
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,population_overall_female,845
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_0_4,147
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_0_4,77
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_0_4,70
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_5_9,127
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_5_9,54
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_5_9,73
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_10_14,119
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_10_14,56
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_10_14,63
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_15_19,133
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_15_19,62
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_15_19,71
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_20_24,128
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_20_24,55
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_20_24,73
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_25_29,112
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_25_29,47
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_25_29,65
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_30_34,104
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_30_34,45
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_30_34,59
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_35_39,73
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_35_39,31
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_35_39,42
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_40_44,87
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_40_44,42
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_40_44,45
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_45_49,79
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_45_49,37
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_45_49,42
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_50_54,79
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_50_54,37
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_50_54,42
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_55_59,107
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_55_59,48
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_55_59,59
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_60_64,78
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_60_64,39
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_60_64,39
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_65_69,80
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,male,age_group_65_69,44
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,female,age_group_65_69,36
Bagmati,Nuwakot,Kispang,NP03,NP0328,NP0328402,4,NA,population projections 2026,total,age_group_70_74,66
