province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,theme,variable,value
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,currently_attending_school_female,1950
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_ever_attended_school_male,150
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_ever_attended_school_female,145
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_never_attended_school_male,34
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_never_attended_school_female,41
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,currently_attending_school_total_pc,90.89
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,currently_attending_school_male_pc,90.45
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,currently_attending_school_female_pc,91.29
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_ever_attended_school_total_pc,7.22
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_ever_attended_school_male_pc,7.7
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_ever_attended_school_female_pc,6.79
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_never_attended_school_total_pc,1.84
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_never_attended_school_male_pc,1.75
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,school attendance,oos_never_attended_school_female_pc,1.92
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,population_15plus_total,12202
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,population_15plus_male,5906
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,population_15plus_female,6296
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,demographics,literate_population_total,7441
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,demographics,literate_population_male,4185
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,demographics,literate_population_female,3256
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,literacy_rate_total,60.98
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,literacy_rate_male,70.86
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,literacy_rate_female,51.72
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,dependency ratios,population_0_14,4288
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,dependency ratios,population_15_64,10419
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,dependency ratios,population_65plus,1783
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,dependency ratios,child_dependency_ratio,41.16
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,dependency ratios,elderly_dependency_ratio,17.11
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,dependency ratios,total_dependency_ratio,58.27
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,population_5plus_total,15205
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,population_5plus_male,7345
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,population_5plus_female,7860
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,education_level_illiterate_male,1763
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,education_level_illiterate_female,3081
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_early_childhood_male,216
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_early_childhood_female,215
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_basic_level_male,3682
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_basic_level_female,3056
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_secondary_male,1426
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_secondary_female,1284
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_higher_education_male,150
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_higher_education_female,99
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_other_male,108
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_other_female,125
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,education_level_illiterate_pc_total,31.86
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,education_level_illiterate_pc_male,24
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,adult literacy,education_level_illiterate_pc_female,39.2
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_early_childhood_pc_total,2.83
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_early_childhood_pc_male,2.94
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_early_childhood_pc_female,2.74
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_basic_level_pc_total,44.31
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_basic_level_pc_male,50.13
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_basic_level_pc_female,38.88
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_secondary_pc_total,17.82
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_secondary_pc_male,19.41
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_secondary_pc_female,16.34
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_higher_education_pc_total,1.64
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_higher_education_pc_male,2.04
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_higher_education_pc_female,1.26
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_other_pc_total,1.53
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_other_pc_male,1.47
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,education level,education_level_other_pc_female,1.59
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,urbanisation,population_urban,0
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,urbanisation,population_peri_urban,0
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,urbanisation,population_rural,16490
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,urbanisation,population_pc_urban,0
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,urbanisation,population_pc_peri_urban,0
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,urbanisation,population_pc_rural,100
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,population_20_24_total,1387
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,population_20_24_male,680
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,population_20_24_female,707
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,population_married_before_18_total,156
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,population_married_before_18_male,38
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,population_married_before_18_female,118
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,child_marriage_rate_total,11.25
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,child_marriage_rate_male,5.59
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,child marriage,child_marriage_rate_female,16.69
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,disabilities,population_with_disabilities,668
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,disabilities,population_without_disabilities,15822
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,disabilities,population_disability_not_reported,0
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,disabilities,disability_prevlance_rate,4.05
Bagmati,Dolakha,Bigu,NP03,NP0322,NP0322401,demographics,population_density,NA
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,total_households,6151
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,population_total,21097
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,population_male,10269
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,population_female,10828
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,average_household_size,3.429848805072346
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,sex_ratio,94.83745844107868
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,total_population_10_years_and_older,17617
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,male_population_10_years_and_older,8474
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,female_population_10_years_and_older,9143
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,total_usually_economically_active_employed,10570
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,male_usually_economically_active_employed,5297
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,female_usually_economically_active_employed,5273
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,total_usually_economically_active_unemployed,445
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,male_usually_economically_active_unemployed,249
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,female_usually_economically_active_unemployed,196
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,total_not_usually_economically_active,3509
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,male_not_usually_economically_active,1544
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,female_not_usually_economically_active,1965
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,total_not_economically_active,3088
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,male_not_economically_active,1382
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,female_not_economically_active,1706
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,total_economic_activity_not_stated,5
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,male_economic_activity_not_stated,2
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,economic activity,female_economic_activity_not_stated,3
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_all_ages,21097
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_00_04_yrs,1695
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_05_09_yrs,1785
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_10_14_yrs,2014
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_15_19_yrs,2102
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_20_24_yrs,1869
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_25_29_yrs,1633
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_30_34_yrs,1291
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_35_39_yrs,1164
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_40_44_yrs,1078
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_45_49_yrs,954
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_50_54_yrs,1146
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_55_59_yrs,1013
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_60_64_yrs,1029
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_65_69_yrs,861
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_70_74_yrs,598
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_75_79_yrs,440
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_80_84_yrs,240
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_85_89_yrs,136
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_90_94_yrs,34
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,total_95plus_yrs,15
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_all_ages,10269
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_00_04_yrs,894
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_05_09_yrs,901
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_10_14_yrs,1021
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_15_19_yrs,1030
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_20_24_yrs,885
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_25_29_yrs,760
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_30_34_yrs,643
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_35_39_yrs,541
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_40_44_yrs,526
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_45_49_yrs,422
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_50_54_yrs,534
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_55_59_yrs,495
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_60_64_yrs,503
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_65_69_yrs,420
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_70_74_yrs,298
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_75_79_yrs,222
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_80_84_yrs,110
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_85_89_yrs,51
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_90_94_yrs,10
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,male_95plus_yrs,3
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_all_ages,10828
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_00_04_yrs,801
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_05_09_yrs,884
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_10_14_yrs,993
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_15_19_yrs,1072
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_20_24_yrs,984
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_25_29_yrs,873
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_30_34_yrs,648
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_35_39_yrs,623
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_40_44_yrs,552
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_45_49_yrs,532
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_50_54_yrs,612
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_55_59_yrs,518
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_60_64_yrs,526
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_65_69_yrs,441
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_70_74_yrs,300
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_75_79_yrs,218
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_80_84_yrs,130
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_85_89_yrs,85
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_90_94_yrs,24
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,five-year age group,female_95plus_yrs,12
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,total_children_5_17,5105
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,male_children_5_17,2579
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,female_children_5_17,2526
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,currently_attending_school_male,2407
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,currently_attending_school_female,2412
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_ever_attended_school_male,141
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_ever_attended_school_female,89
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_never_attended_school_male,31
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_never_attended_school_female,25
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,currently_attending_school_total_pc,94.4
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,currently_attending_school_male_pc,93.33
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,currently_attending_school_female_pc,95.49
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_ever_attended_school_total_pc,4.51
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_ever_attended_school_male_pc,5.47
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_ever_attended_school_female_pc,3.52
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_never_attended_school_total_pc,1.1
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_never_attended_school_male_pc,1.2
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,school attendance,oos_never_attended_school_female_pc,0.99
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,population_15plus_total,15603
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,population_15plus_male,7453
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,population_15plus_female,8150
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,literate_population_total,10240
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,literate_population_male,5526
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,demographics,literate_population_female,4714
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,literacy_rate_total,65.63
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,literacy_rate_male,74.14
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,literacy_rate_female,57.84
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,dependency ratios,population_0_14,5494
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,dependency ratios,population_15_64,13279
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,dependency ratios,population_65plus,2324
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,dependency ratios,child_dependency_ratio,41.37
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,dependency ratios,elderly_dependency_ratio,17.5
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,dependency ratios,total_dependency_ratio,58.87
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,population_5plus_total,19402
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,population_5plus_male,9375
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,population_5plus_female,10027
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,education_level_illiterate_male,1966
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,adult literacy,education_level_illiterate_female,3467
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,education_level_early_childhood_male,271
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,education_level_early_childhood_female,265
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,education_level_basic_level_male,4217
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,education_level_basic_level_female,3357
Bagmati,Dolakha,Kalinchowk,NP03,NP0322,NP0322403,education level,education_level_secondary_male,2317
